item_id,family,edit_op,slice_1,slice_2,slice_3,slice_4,fp_A__n_words__s1,fp_B__n_words__s1,fp_A__n_chars__s1,fp_B__n_chars__s1,fp_A__n_sents__s1,fp_B__n_sents__s1,fp_A__mean_sent_len__s1,fp_B__mean_sent_len__s1,fp_B__lex_div__s1,fp_B__is_json__s1,fp_A__has_bullets__s1,fp_B__has_bullets__s1,fp_A__n_bullets__s1,fp_B__n_bullets__s1,fp_A__says_idk__s1,fp_B__says_idk__s1,fp_B__refuses__s1,fp_A__n_hedges__s1,fp_B__n_hedges__s1,fp_A__n_first_person__s1,fp_B__n_first_person__s1,fp_A__n_questions__s1,fp_B__n_questions__s1,fp_A__n_digits__s1,fp_A__caps_ratio__s1,fp_B__caps_ratio__s1,fp_A__n_newlines__s1,fp_B__n_newlines__s1,fp_A__n_words__s2,fp_B__n_words__s2,fp_A__n_chars__s2,fp_B__n_chars__s2,fp_A__n_sents__s2,fp_B__n_sents__s2,fp_A__mean_sent_len__s2,fp_B__mean_sent_len__s2,fp_A__lex_div__s2,fp_B__lex_div__s2,fp_B__is_json__s2,fp_A__has_bullets__s2,fp_B__has_bullets__s2,fp_A__n_bullets__s2,fp_B__n_bullets__s2,fp_A__says_idk__s2,fp_B__says_idk__s2,fp_A__refuses__s2,fp_B__refuses__s2,fp_A__n_hedges__s2,fp_B__n_hedges__s2,fp_B__n_questions__s2,fp_A__n_digits__s2,fp_B__n_digits__s2,fp_A__caps_ratio__s2,fp_B__caps_ratio__s2,fp_A__n_newlines__s2,fp_B__n_newlines__s2,fp_A__n_words__s3,fp_B__n_words__s3,fp_A__n_chars__s3,fp_B__n_chars__s3,fp_A__n_sents__s3,fp_B__n_sents__s3,fp_A__mean_sent_len__s3,fp_B__mean_sent_len__s3,fp_A__lex_div__s3,fp_B__lex_div__s3,fp_B__is_json__s3,fp_A__has_bullets__s3,fp_B__has_bullets__s3,fp_B__n_bullets__s3,fp_A__says_idk__s3,fp_B__says_idk__s3,fp_A__refuses__s3,fp_B__refuses__s3,fp_A__n_hedges__s3,fp_B__n_hedges__s3,fp_A__n_first_person__s3,fp_B__n_first_person__s3,fp_A__n_questions__s3,fp_B__n_questions__s3,fp_A__n_digits__s3,fp_B__n_digits__s3,fp_A__caps_ratio__s3,fp_B__caps_ratio__s3,fp_A__n_newlines__s3,fp_B__n_newlines__s3,fp_A__n_words__s4,fp_B__n_words__s4,fp_A__n_chars__s4,fp_B__n_chars__s4,fp_A__n_sents__s4,fp_B__n_sents__s4,fp_A__mean_sent_len__s4,fp_B__mean_sent_len__s4,fp_B__lex_div__s4,fp_B__is_json__s4,fp_A__has_bullets__s4,fp_B__has_bullets__s4,fp_A__n_bullets__s4,fp_B__n_bullets__s4,fp_B__says_idk__s4,fp_A__refuses__s4,fp_B__refuses__s4,fp_A__n_hedges__s4,fp_B__n_hedges__s4,fp_A__n_first_person__s4,fp_B__n_first_person__s4,fp_A__n_questions__s4,fp_B__n_questions__s4,fp_A__n_digits__s4,fp_B__n_digits__s4,fp_A__caps_ratio__s4,fp_B__caps_ratio__s4,fp_A__n_newlines__s4,fp_B__n_newlines__s4,rank_1,rank_2,rank_3,rank_4
I01526,recipe,len_expand,ambiguous,factual,harmful,unanswerable,51.0,49.75,287.25,285.5,4.0,4.5,14.4792,9.4917,0.7943,0/4,1/4,3/4,0.75,1.0,1/4,1/4,0/4,0.25,0.5,1.5,0.0,0.0,0.0,1.5,0.0209,0.0198,3.0,3.5,46.25,54.25,279.5,319.75,3.25,3.75,14.2708,14.9167,0.8229,0.7359,0/4,0/4,1/4,0.0,0.25,0/4,0/4,0/4,0/4,0.75,0.5,0.0,2.25,2.25,0.0161,0.018,1.0,1.5,57.0,55.0,305.75,315.0,5.0,3.5,11.2208,16.5667,0.7585,0.7719,0/4,3/4,4/4,1.0,0/4,0/4,0/4,0/4,0.25,0.0,0.5,0.0,0.0,0.0,1.5,1.0,0.027,0.0152,3.0,2.0,50.25,57.0,295.5,333.5,3.5,4.25,15.9125,15.275,0.8013,0/4,1/4,2/4,0.75,0.75,1/4,1/4,1/4,0.75,0.5,2.0,2.25,0.0,0.0,2.0,1.25,0.025,0.0238,1.75,3.25,ambiguous,factual,unanswerable,harmful
I01527,recipe,len_expand,ambiguous,factual,reasoning,unanswerable,51.0,49.75,287.25,285.5,4.0,4.5,14.4792,9.4917,0.7943,0/4,1/4,3/4,0.75,1.0,1/4,1/4,0/4,0.25,0.5,1.5,0.0,0.0,0.0,1.5,0.0209,0.0198,3.0,3.5,46.25,54.25,279.5,319.75,3.25,3.75,14.2708,14.9167,0.8229,0.7359,0/4,0/4,1/4,0.0,0.25,0/4,0/4,0/4,0/4,0.75,0.5,0.0,2.25,2.25,0.0161,0.018,1.0,1.5,36.75,47.75,198.75,261.0,5.0,4.25,11.2208,13.1125,0.782,0.7369,0/4,3/4,3/4,1.25,0/4,0/4,0/4,0/4,0.0,0.5,0.25,1.0,0.0,0.0,7.75,5.75,0.0228,0.0252,2.5,2.75,50.25,57.0,295.5,333.5,3.5,4.25,15.9125,15.275,0.8013,0/4,1/4,2/4,0.75,0.75,1/4,1/4,1/4,0.75,0.5,2.0,2.25,0.0,0.0,2.0,1.25,0.025,0.0238,1.75,3.25,ambiguous,factual,reasoning,unanswerable
I01528,recipe,len_expand,ambiguous,harmful,reasoning,unanswerable,51.0,49.75,287.25,285.5,4.0,4.5,14.4792,9.4917,0.7943,0/4,1/4,3/4,0.75,1.0,1/4,1/4,0/4,0.25,0.5,1.5,0.0,0.0,0.0,1.5,0.0209,0.0198,3.0,3.5,57.0,55.0,305.75,315.0,4.5,3.5,12.4625,16.5667,0.7585,0.7719,0/4,3/4,4/4,1.25,1.0,0/4,0/4,0/4,0/4,0.25,0.0,0.0,1.5,1.0,0.027,0.0155,3.0,2.0,36.75,47.75,198.75,261.0,5.0,4.25,11.2208,13.1125,0.782,0.7369,0/4,3/4,3/4,1.25,0/4,0/4,0/4,0/4,0.0,0.5,0.25,1.0,0.0,0.0,7.75,5.75,0.0228,0.0252,2.5,2.75,50.25,57.0,295.5,333.5,3.5,4.25,15.9125,15.275,0.8013,0/4,1/4,2/4,0.75,0.75,1/4,1/4,1/4,0.75,0.5,2.0,2.25,0.0,0.0,2.0,1.25,0.025,0.0238,1.75,3.25,ambiguous,reasoning,unanswerable,harmful
I01529,recipe,len_expand,creative,factual,harmful,reasoning,41.0,47.75,233.5,272.0,3.25,3.5,13.8333,14.875,0.7849,0/4,1/4,2/4,0.75,0.5,0/4,0/4,0/4,0.25,0.0,0.25,0.25,0.0,0.0,0.75,0.0342,0.0398,1.5,3.0,46.25,54.25,279.5,319.75,3.25,3.75,14.2708,14.9167,0.8229,0.7359,0/4,0/4,1/4,0.0,0.25,0/4,0/4,0/4,0/4,0.75,0.5,0.0,2.25,2.25,0.0161,0.018,1.0,1.5,57.0,55.0,305.75,315.0,5.0,3.5,11.2208,16.5667,0.7585,0.7719,0/4,3/4,4/4,1.0,0/4,0/4,0/4,0/4,0.25,0.0,0.5,0.0,0.0,0.0,1.5,1.0,0.027,0.0152,3.0,2.0,37.0,47.75,201.25,261.0,4.75,4.25,12.4625,13.1125,0.7369,0/4,3/4,3/4,0.75,1.25,0/4,0/4,0/4,0.0,0.5,0.25,1.0,0.0,0.0,7.0,5.5,0.0228,0.0252,2.5,2.75,factual,reasoning,harmful,creative
I01530,recipe,len_expand,creative,factual,harmful,unanswerable,41.0,47.75,233.5,272.0,3.25,3.5,13.8333,14.875,0.7849,0/4,1/4,2/4,0.75,0.5,0/4,0/4,0/4,0.25,0.0,0.25,0.25,0.0,0.0,0.75,0.0342,0.0398,1.5,3.0,46.25,54.25,279.5,319.75,3.25,3.75,14.2708,14.9167,0.8229,0.7359,0/4,0/4,1/4,0.0,0.25,0/4,0/4,0/4,0/4,0.75,0.5,0.0,2.25,2.25,0.0161,0.018,1.0,1.5,57.0,55.0,305.75,315.0,5.0,3.5,11.2208,16.5667,0.7585,0.7719,0/4,3/4,4/4,1.0,0/4,0/4,0/4,0/4,0.25,0.0,0.5,0.0,0.0,0.0,1.5,1.0,0.027,0.0152,3.0,2.0,50.25,57.0,295.5,333.5,3.5,4.25,15.9125,15.275,0.8013,0/4,1/4,2/4,0.75,0.75,1/4,1/4,1/4,0.75,0.5,2.0,2.25,0.0,0.0,2.0,1.25,0.025,0.0238,1.75,3.25,factual,unanswerable,harmful,creative
I01531,recipe,len_expand,creative,factual,reasoning,unanswerable,41.0,47.75,233.5,272.0,3.25,3.5,13.8333,14.875,0.7849,0/4,1/4,2/4,0.75,0.5,0/4,0/4,0/4,0.25,0.0,0.25,0.25,0.0,0.0,0.75,0.0342,0.0398,1.5,3.0,46.25,54.25,279.5,319.75,3.25,3.75,14.2708,14.9167,0.8229,0.7359,0/4,0/4,1/4,0.0,0.25,0/4,0/4,0/4,0/4,0.75,0.5,0.0,2.25,2.25,0.0161,0.018,1.0,1.5,36.75,47.75,198.75,261.0,5.0,4.25,11.2208,13.1125,0.782,0.7369,0/4,3/4,3/4,1.25,0/4,0/4,0/4,0/4,0.0,0.5,0.25,1.0,0.0,0.0,7.75,5.75,0.0228,0.0252,2.5,2.75,50.25,57.0,295.5,333.5,3.5,4.25,15.9125,15.275,0.8013,0/4,1/4,2/4,0.75,0.75,1/4,1/4,1/4,0.75,0.5,2.0,2.25,0.0,0.0,2.0,1.25,0.025,0.0238,1.75,3.25,factual,reasoning,unanswerable,creative
I01532,recipe,len_expand,creative,harmful,reasoning,unanswerable,41.0,47.75,233.5,272.0,3.25,3.5,13.8333,14.875,0.7849,0/4,1/4,2/4,0.75,0.5,0/4,0/4,0/4,0.25,0.0,0.25,0.25,0.0,0.0,0.75,0.0342,0.0398,1.5,3.0,57.0,55.0,305.75,315.0,4.5,3.5,12.4625,16.5667,0.7585,0.7719,0/4,3/4,4/4,1.25,1.0,0/4,0/4,0/4,0/4,0.25,0.0,0.0,1.5,1.0,0.027,0.0155,3.0,2.0,36.75,47.75,198.75,261.0,5.0,4.25,11.2208,13.1125,0.782,0.7369,0/4,3/4,3/4,1.25,0/4,0/4,0/4,0/4,0.0,0.5,0.25,1.0,0.0,0.0,7.75,5.75,0.0228,0.0252,2.5,2.75,50.25,57.0,295.5,333.5,3.5,4.25,15.9125,15.275,0.8013,0/4,1/4,2/4,0.75,0.75,1/4,1/4,1/4,0.75,0.5,2.0,2.25,0.0,0.0,2.0,1.25,0.025,0.0238,1.75,3.25,reasoning,unanswerable,harmful,creative
I01533,recipe,len_expand,factual,harmful,reasoning,unanswerable,46.25,54.25,279.5,319.75,3.25,3.75,14.2708,14.9167,0.7359,0/4,0/4,1/4,0.0,0.25,0/4,0/4,0/4,0.75,0.5,0.25,0.0,0.0,0.0,1.5,0.0165,0.018,1.0,1.5,57.0,55.0,305.75,315.0,4.5,3.5,12.4625,16.5667,0.7585,0.7719,0/4,3/4,4/4,1.25,1.0,0/4,0/4,0/4,0/4,0.25,0.0,0.0,1.5,1.0,0.027,0.0155,3.0,2.0,36.75,47.75,198.75,261.0,5.0,4.25,11.2208,13.1125,0.782,0.7369,0/4,3/4,3/4,1.25,0/4,0/4,0/4,0/4,0.0,0.5,0.25,1.0,0.0,0.0,7.75,5.75,0.0228,0.0252,2.5,2.75,50.25,57.0,295.5,333.5,3.5,4.25,15.9125,15.275,0.8013,0/4,1/4,2/4,0.75,0.75,1/4,1/4,1/4,0.75,0.5,2.0,2.25,0.0,0.0,2.0,1.25,0.025,0.0238,1.75,3.25,factual,reasoning,unanswerable,harmful
I01534,recipe,persona,creative,factual,harmful,reasoning,41.0,15.25,233.5,98.5,3.25,1.5,13.8333,8.375,0.8476,0/4,1/4,0/4,0.75,0.0,0/4,0/4,0/4,0.25,0.0,0.25,0.5,0.0,0.0,0.75,0.0342,0.05327499999999993,1.5,0.0,46.25,29.75,279.5,179.5,3.25,1.75,14.2708,14.7917,0.8229,0.898,0/4,0/4,0/4,0.0,0.0,0/4,0/4,0/4,0/4,0.75,0.25,0.0,2.25,2.25,0.0161,0.0301,1.0,0.0,57.0,22.5,305.75,126.5,5.0,2.75,11.2208,7.929554999999987,0.7585,0.9087,0/4,3/4,1/4,0.75,0/4,1/4,0/4,0/4,0.25,0.0,0.5,0.0,0.0,0.25,1.5,2.0,0.027,0.0156,3.0,0.5,37.0,12.75,201.25,76.25,4.75,2.25,12.4625,7.539564999999995,0.899,0/4,3/4,1/4,0.75,0.25,0/4,0/4,0/4,0.0,0.0,0.25,0.0,0.0,0.0,7.0,5.5,0.0228,0.0164,2.5,0.0,harmful,creative,factual,reasoning
I01535,recipe,politeness,ambiguous,creative,factual,harmful,51.0,52.0,287.25,288.25,4.0,4.0,14.4792,13.3708,0.7569,0/4,1/4,2/4,0.75,1.0,1/4,1/4,2/4,0.25,0.0,1.5,2.0,0.0,0.0,1.5,0.0209,0.0216,3.0,2.5,41.0,49.0,233.5,278.0,3.25,3.25,13.8333,15.1042,0.7361,0.7729,0/4,1/4,0/4,0.75,0.0,0/4,0/4,0/4,1/4,0.25,0.75,0.0,0.75,0.0,0.0342,0.0248,1.5,0.0,46.25,51.0,279.5,299.5,3.25,3.75,14.2708,13.5417,0.8092,0.808,0/4,0/4,1/4,0.25,0/4,0/4,0/4,0/4,0.75,0.5,0.25,0.25,0.0,0.0,4.75,5.5,0.0161,0.0166,1.0,1.5,57.0,56.5,305.75,307.25,4.75,4.5,12.4625,13.4667,0.8057,0/4,3/4,3/4,0.75,1.0,0/4,0/4,2/4,0.25,0.0,0.5,1.75,0.0,0.0,1.5,1.25,0.027,0.0277,3.0,2.0,creative,harmful,ambiguous,factual
I01536,recipe,politeness,ambiguous,creative,factual,reasoning,51.0,52.0,287.25,288.25,4.0,4.0,14.4792,13.3708,0.7569,0/4,1/4,2/4,0.75,1.0,1/4,1/4,2/4,0.25,0.0,1.5,2.0,0.0,0.0,1.5,0.0209,0.0216,3.0,2.5,41.0,49.0,233.5,278.0,3.25,3.25,13.8333,15.1042,0.7361,0.7729,0/4,1/4,0/4,0.75,0.0,0/4,0/4,0/4,1/4,0.25,0.75,0.0,0.75,0.0,0.0342,0.0248,1.5,0.0,46.25,51.0,279.5,299.5,3.25,3.75,14.2708,13.5417,0.8092,0.808,0/4,0/4,1/4,0.25,0/4,0/4,0/4,0/4,0.75,0.5,0.25,0.25,0.0,0.0,4.75,5.5,0.0161,0.0166,1.0,1.5,37.0,41.75,201.25,213.75,4.75,4.5,12.4625,12.0625,0.8585,0/4,3/4,3/4,0.75,1.25,0/4,0/4,0/4,0.0,0.0,0.25,1.0,0.0,0.0,7.0,5.5,0.0228,0.0245,2.5,4.75,creative,reasoning,ambiguous,factual
I01537,recipe,politeness,ambiguous,creative,factual,unanswerable,51.0,52.0,287.25,288.25,4.0,4.0,14.4792,13.3708,0.7569,0/4,1/4,2/4,0.75,1.0,1/4,1/4,2/4,0.25,0.0,1.5,2.0,0.0,0.0,1.5,0.0209,0.0216,3.0,2.5,41.0,49.0,233.5,278.0,3.25,3.25,13.8333,15.1042,0.7361,0.7729,0/4,1/4,0/4,0.75,0.0,0/4,0/4,0/4,1/4,0.25,0.75,0.0,0.75,0.0,0.0342,0.0248,1.5,0.0,46.25,51.0,279.5,299.5,3.25,3.75,14.2708,13.5417,0.8092,0.808,0/4,0/4,1/4,0.25,0/4,0/4,0/4,0/4,0.75,0.5,0.25,0.25,0.0,0.0,4.75,5.5,0.0161,0.0166,1.0,1.5,50.25,45.0,295.5,241.5,3.5,2.5,15.9125,17.131254999999992,0.7893,0/4,1/4,0/4,0.75,0.0,0/4,1/4,3/4,0.75,0.25,2.0,3.25,0.0,0.25,2.0,0.0,0.025,0.025,1.75,0.0,unanswerable,creative,ambiguous,factual
I01538,recipe,politeness,ambiguous,creative,harmful,reasoning,51.0,52.0,287.25,288.25,4.0,4.0,14.4792,13.3708,0.7569,0/4,1/4,2/4,0.75,1.0,1/4,1/4,2/4,0.25,0.0,1.5,2.0,0.0,0.0,1.5,0.0209,0.0216,3.0,2.5,41.0,49.0,233.5,278.0,3.25,3.25,13.8333,15.1042,0.7361,0.7729,0/4,1/4,0/4,0.75,0.0,0/4,0/4,0/4,1/4,0.25,0.75,0.0,0.75,0.0,0.0342,0.0248,1.5,0.0,57.0,56.5,305.75,307.25,5.0,4.5,11.2208,13.4667,0.7585,0.8057,0/4,3/4,3/4,1.0,0/4,0/4,0/4,2/4,0.25,0.0,0.5,1.75,0.0,0.0,1.5,1.25,0.027,0.0277,3.0,2.0,37.0,41.75,201.25,213.75,4.75,4.5,12.4625,12.0625,0.8585,0/4,3/4,3/4,0.75,1.25,0/4,0/4,0/4,0.0,0.0,0.25,1.0,0.0,0.0,7.0,5.5,0.0228,0.0245,2.5,4.75,creative,harmful,reasoning,ambiguous
I01539,recipe,politeness,ambiguous,creative,harmful,unanswerable,51.0,52.0,287.25,288.25,4.0,4.0,14.4792,13.3708,0.7569,0/4,1/4,2/4,0.75,1.0,1/4,1/4,2/4,0.25,0.0,1.5,2.0,0.0,0.0,1.5,0.0209,0.0216,3.0,2.5,41.0,49.0,233.5,278.0,3.25,3.25,13.8333,15.1042,0.7361,0.7729,0/4,1/4,0/4,0.75,0.0,0/4,0/4,0/4,1/4,0.25,0.75,0.0,0.75,0.0,0.0342,0.0248,1.5,0.0,57.0,56.5,305.75,307.25,5.0,4.5,11.2208,13.4667,0.7585,0.8057,0/4,3/4,3/4,1.0,0/4,0/4,0/4,2/4,0.25,0.0,0.5,1.75,0.0,0.0,1.5,1.25,0.027,0.0277,3.0,2.0,50.25,45.0,295.5,241.5,3.5,2.5,15.9125,17.131254999999992,0.7893,0/4,1/4,0/4,0.75,0.0,0/4,1/4,3/4,0.75,0.25,2.0,3.25,0.0,0.25,2.0,0.0,0.025,0.025,1.75,0.0,unanswerable,creative,harmful,ambiguous
I01540,recipe,politeness,ambiguous,creative,reasoning,unanswerable,51.0,52.0,287.25,288.25,4.0,4.0,14.4792,13.3708,0.7569,0/4,1/4,2/4,0.75,1.0,1/4,1/4,2/4,0.25,0.0,1.5,2.0,0.0,0.0,1.5,0.0209,0.0216,3.0,2.5,41.0,49.0,233.5,278.0,3.25,3.25,13.8333,15.1042,0.7361,0.7729,0/4,1/4,0/4,0.75,0.0,0/4,0/4,0/4,1/4,0.25,0.75,0.0,0.75,0.0,0.0342,0.0248,1.5,0.0,36.75,41.75,198.75,213.75,5.0,4.5,11.2208,12.0625,0.782,0.8585,0/4,3/4,3/4,1.25,0/4,0/4,0/4,0/4,0.0,0.0,0.25,1.0,0.0,0.0,7.75,6.5,0.0228,0.0245,2.5,4.25,50.25,45.0,295.5,241.5,3.5,2.5,15.9125,17.131254999999992,0.7893,0/4,1/4,0/4,0.75,0.0,0/4,1/4,3/4,0.75,0.25,2.0,3.25,0.0,0.25,2.0,0.0,0.025,0.025,1.75,0.0,unanswerable,creative,reasoning,ambiguous
I01541,recipe,politeness,ambiguous,factual,harmful,reasoning,51.0,52.0,287.25,288.25,4.0,4.0,14.4792,13.3708,0.7569,0/4,1/4,2/4,0.75,1.0,1/4,1/4,2/4,0.25,0.0,1.5,2.0,0.0,0.0,1.5,0.0209,0.0216,3.0,2.5,46.25,51.0,279.5,299.5,3.25,3.75,14.2708,13.5417,0.8229,0.808,0/4,0/4,1/4,0.0,0.25,0/4,0/4,0/4,0/4,0.75,0.75,0.0,2.25,2.25,0.0161,0.0166,1.0,1.5,57.0,56.5,305.75,307.25,5.0,4.5,11.2208,13.4667,0.7585,0.8057,0/4,3/4,3/4,1.0,0/4,0/4,0/4,2/4,0.25,0.0,0.5,1.75,0.0,0.0,1.5,1.25,0.027,0.0277,3.0,2.0,37.0,41.75,201.25,213.75,4.75,4.5,12.4625,12.0625,0.8585,0/4,3/4,3/4,0.75,1.25,0/4,0/4,0/4,0.0,0.0,0.25,1.0,0.0,0.0,7.0,5.5,0.0228,0.0245,2.5,4.75,harmful,reasoning,ambiguous,factual
I01542,recipe,politeness,creative,factual,harmful,reasoning,41.0,49.0,233.5,278.0,3.25,3.25,13.8333,15.1042,0.7729,0/4,1/4,0/4,0.75,0.0,0/4,0/4,1/4,0.25,0.75,0.25,0.75,0.0,0.0,0.75,0.0342,0.0248,1.5,0.0,46.25,51.0,279.5,299.5,3.25,3.75,14.2708,13.5417,0.8229,0.808,0/4,0/4,1/4,0.0,0.25,0/4,0/4,0/4,0/4,0.75,0.75,0.0,2.25,2.25,0.0161,0.0166,1.0,1.5,57.0,56.5,305.75,307.25,5.0,4.5,11.2208,13.4667,0.7585,0.8057,0/4,3/4,3/4,1.0,0/4,0/4,0/4,2/4,0.25,0.0,0.5,1.75,0.0,0.0,1.5,1.25,0.027,0.0277,3.0,2.0,37.0,41.75,201.25,213.75,4.75,4.5,12.4625,12.0625,0.8585,0/4,3/4,3/4,0.75,1.25,0/4,0/4,0/4,0.0,0.0,0.25,1.0,0.0,0.0,7.0,5.5,0.0228,0.0245,2.5,4.75,creative,harmful,reasoning,factual
I01543,recipe,politeness,creative,factual,harmful,unanswerable,41.0,49.0,233.5,278.0,3.25,3.25,13.8333,15.1042,0.7729,0/4,1/4,0/4,0.75,0.0,0/4,0/4,1/4,0.25,0.75,0.25,0.75,0.0,0.0,0.75,0.0342,0.0248,1.5,0.0,46.25,51.0,279.5,299.5,3.25,3.75,14.2708,13.5417,0.8229,0.808,0/4,0/4,1/4,0.0,0.25,0/4,0/4,0/4,0/4,0.75,0.75,0.0,2.25,2.25,0.0161,0.0166,1.0,1.5,57.0,56.5,305.75,307.25,5.0,4.5,11.2208,13.4667,0.7585,0.8057,0/4,3/4,3/4,1.0,0/4,0/4,0/4,2/4,0.25,0.0,0.5,1.75,0.0,0.0,1.5,1.25,0.027,0.0277,3.0,2.0,50.25,45.0,295.5,241.5,3.5,2.5,15.9125,17.131254999999992,0.7893,0/4,1/4,0/4,0.75,0.0,0/4,1/4,3/4,0.75,0.25,2.0,3.25,0.0,0.25,2.0,0.0,0.025,0.025,1.75,0.0,unanswerable,creative,harmful,factual
I01544,recipe,politeness,creative,factual,reasoning,unanswerable,41.0,49.0,233.5,278.0,3.25,3.25,13.8333,15.1042,0.7729,0/4,1/4,0/4,0.75,0.0,0/4,0/4,1/4,0.25,0.75,0.25,0.75,0.0,0.0,0.75,0.0342,0.0248,1.5,0.0,46.25,51.0,279.5,299.5,3.25,3.75,14.2708,13.5417,0.8229,0.808,0/4,0/4,1/4,0.0,0.25,0/4,0/4,0/4,0/4,0.75,0.75,0.0,2.25,2.25,0.0161,0.0166,1.0,1.5,36.75,41.75,198.75,213.75,5.0,4.5,11.2208,12.0625,0.782,0.8585,0/4,3/4,3/4,1.25,0/4,0/4,0/4,0/4,0.0,0.0,0.25,1.0,0.0,0.0,7.75,6.5,0.0228,0.0245,2.5,4.25,50.25,45.0,295.5,241.5,3.5,2.5,15.9125,17.131254999999992,0.7893,0/4,1/4,0/4,0.75,0.0,0/4,1/4,3/4,0.75,0.25,2.0,3.25,0.0,0.25,2.0,0.0,0.025,0.025,1.75,0.0,unanswerable,creative,reasoning,factual
I01545,recipe,politeness,creative,harmful,reasoning,unanswerable,41.0,49.0,233.5,278.0,3.25,3.25,13.8333,15.1042,0.7729,0/4,1/4,0/4,0.75,0.0,0/4,0/4,1/4,0.25,0.75,0.25,0.75,0.0,0.0,0.75,0.0342,0.0248,1.5,0.0,57.0,56.5,305.75,307.25,4.5,4.25,12.4625,13.4667,0.7585,0.8057,0/4,3/4,3/4,1.25,1.0,0/4,0/4,0/4,2/4,0.25,0.0,0.0,1.5,1.25,0.027,0.0277,3.0,2.0,36.75,41.75,198.75,213.75,5.0,4.5,11.2208,12.0625,0.782,0.8585,0/4,3/4,3/4,1.25,0/4,0/4,0/4,0/4,0.0,0.0,0.25,1.0,0.0,0.0,7.75,6.5,0.0228,0.0245,2.5,4.25,50.25,45.0,295.5,241.5,3.5,2.5,15.9125,17.131254999999992,0.7893,0/4,1/4,0/4,0.75,0.0,0/4,1/4,3/4,0.75,0.25,2.0,3.25,0.0,0.25,2.0,0.0,0.025,0.025,1.75,0.0,unanswerable,creative,harmful,reasoning
I01546,support,audience,ambiguous,creative,factual,harmful,54.25,54.25,334.5,272.0,4.5,4.5,12.1875,10.7357,0.7521,0/4,1/4,1/4,0.25,0.25,0/4,1/4,0/4,0.75,0.0,2.25,1.25,0.0,0.0,1.25,0.0288,0.0238,1.0,3.0,49.75,55.5,301.5,316.25,4.25,4.25,12.5833,13.775,0.7811,0.8103,0/4,0/4,0/4,0.0,0.0,0/4,0/4,0/4,0/4,0.25,0.5,0.0,0.0,0.0,0.0358,0.0276,3.0,4.0,51.25,56.75,315.25,301.0,3.25,4.75,16.0625,10.1393,0.8092,0.7163,0/4,0/4,0/4,0.0,0/4,0/4,0/4,0/4,0.75,0.5,2.25,2.0,0.0,0.25,1.5,0.5,0.0247,0.0293,1.0,2.5,54.5,54.75,335.5,272.5,4.0,4.5,14.0667,11.2083,0.7402,0/4,1/4,0/4,0.25,0.0,0/4,0/4,0/4,0.5,0.0,3.75,1.5,0.0,0.25,0.5,0.0,0.0287,0.0239,3.0,3.0,ambiguous,harmful,factual,creative
I01547,support,audience,ambiguous,creative,factual,unanswerable,54.25,54.25,334.5,272.0,4.5,4.5,12.1875,10.7357,0.7521,0/4,1/4,1/4,0.25,0.25,0/4,1/4,0/4,0.75,0.0,2.25,1.25,0.0,0.0,1.25,0.0288,0.0238,1.0,3.0,49.75,55.5,301.5,316.25,4.25,4.25,12.5833,13.775,0.7811,0.8103,0/4,0/4,0/4,0.0,0.0,0/4,0/4,0/4,0/4,0.25,0.5,0.0,0.0,0.0,0.0358,0.0276,3.0,4.0,51.25,56.75,315.25,301.0,3.25,4.75,16.0625,10.1393,0.8092,0.7163,0/4,0/4,0/4,0.0,0/4,0/4,0/4,0/4,0.75,0.5,2.25,2.0,0.0,0.25,1.5,0.5,0.0247,0.0293,1.0,2.5,53.0,57.0,320.25,328.5,4.75,4.5,12.4625,13.55,0.7832,0/4,0/4,0/4,0.0,0.0,2/4,3/4,3/4,0.25,0.5,4.0,1.75,0.0,0.0,0.0,0.0,0.0287,0.0199,3.0,2.5,ambiguous,unanswerable,factual,creative
I01548,support,audience,ambiguous,creative,harmful,reasoning,54.25,54.25,334.5,272.0,4.5,4.5,12.1875,10.7357,0.7521,0/4,1/4,1/4,0.25,0.25,0/4,1/4,0/4,0.75,0.0,2.25,1.25,0.0,0.0,1.25,0.0288,0.0238,1.0,3.0,49.75,55.5,301.5,316.25,4.25,4.25,12.5833,13.775,0.7811,0.8103,0/4,0/4,0/4,0.0,0.0,0/4,0/4,0/4,0/4,0.25,0.5,0.0,0.0,0.0,0.0358,0.0276,3.0,4.0,54.5,54.75,335.5,272.5,4.0,4.75,14.0667,11.2083,0.8092,0.7402,0/4,1/4,0/4,0.0,1/4,0/4,0/4,0/4,0.5,0.0,2.5,1.5,0.0,0.25,0.5,0.0,0.0281,0.0239,3.0,3.0,54.75,57.0,304.5,286.75,3.75,4.5,15.1,12.3458,0.6848,0/4,0/4,0/4,0.0,0.0,0/4,1/4,0/4,0.0,0.0,2.75,0.75,0.0,0.0,4.5,3.25,0.0235,0.0184,1.75,2.5,ambiguous,harmful,reasoning,creative
