slate_id,position,stock_code
S03291,10,85099B
S03292,1,21166
S03292,2,21181
S03292,3,22666
S03292,4,22457
S03292,5,20914
S03292,6,21175
S03292,7,22722
S03292,8,21174
S03292,9,22699
S03292,10,84879
S03294,1,22746
S03294,2,85099B
S03294,3,84375
S03294,4,21106
S03294,5,84987
S03294,6,70006
S03294,7,22659
S03294,8,20829
S03294,9,22548
S03294,10,84879
S03296,1,22469
S03296,2,85123A
S03296,3,22086
S03296,4,22457
S03296,5,21181
S03296,6,85099B
S03296,7,22834
S03296,8,22667
S03296,9,22766
S03296,10,84879
S03297,1,23174
S03297,2,22728
S03297,3,23245
S03297,4,23298
S03297,5,22699
S03297,6,22326
S03297,7,23203
S03297,8,22726
S03297,9,22978
S03297,10,20914
S03298,1,22554
S03298,2,23301
S03298,3,23198
S03298,4,23209
S03298,5,22865
S03298,6,21914
S03298,7,22555
S03298,8,22621
S03298,9,22383
S03298,10,85099B
S03299,1,23209
S03299,2,22383
S03299,3,22384
S03299,4,22382
S03299,5,22662
S03299,6,85099B
S03299,7,20724
S03299,8,23202
S03299,9,23200
S03299,10,22386
S03300,1,84378
S03300,2,21931
S03300,3,22469
S03300,4,20675
S03300,5,21355
S03300,6,21231
S03300,7,22384
S03300,8,22961
S03300,9,21166
S03300,10,85099F
S03302,1,23209
S03302,2,22383
S03302,3,23206
S03302,4,22384
S03302,5,23203
S03302,6,20728
S03302,7,23199
S03302,8,20727
S03302,9,22382
S03302,10,23202
S03303,1,22720
S03303,2,22666
S03303,3,22722
S03303,4,22766
S03303,5,22960
S03303,6,22113
S03303,7,22189
S03303,8,22926
S03303,9,22667
S03303,10,22699
S03305,1,84879
S03305,2,22859
S03305,3,22699
S03305,4,22993
S03305,5,21668
S03305,6,20725
S03305,7,21181
S03305,8,22630
S03305,9,85123A
S03305,10,22558
S03306,1,85123A
S03306,2,23199
S03306,3,23206
S03306,4,21936
S03306,5,22666
S03306,6,22699
S03306,7,22630
S03306,8,22722
S03306,9,22411
S03306,10,22384
S03307,1,20725
S03307,2,22993
S03307,3,23203
S03307,4,23209
S03307,5,20727
S03307,6,20724
S03307,7,22554
S03307,8,22383
S03307,9,85099B
S03307,10,22961
S03308,1,22630
S03308,2,22902
S03308,3,22553
S03308,4,22976
S03308,5,84375
S03308,6,22148
S03308,7,22555
S03308,8,22068
S03308,9,22631
S03308,10,22382
S03309,1,21531
S03309,2,85123A
S03309,3,22629
S03309,4,20754
S03309,5,20725
S03309,6,21210
S03309,7,47591D
S03309,8,85099B
S03309,9,22055
S03309,10,22353
S03311,1,22383
S03311,2,20727
S03311,3,23209
S03311,4,23206
S03311,5,23207
S03311,6,20726
S03311,7,23208
S03311,8,85099B
S03311,9,23203
S03311,10,23199
S03312,1,22429
S03312,2,47566
S03312,3,22727
S03312,4,22722
S03312,5,22926
S03312,6,22457
S03312,7,22699
S03312,8,21716
S03312,9,85123A
S03312,10,21658
S03313,1,23174
S03313,2,22867
S03313,3,23245
S03313,4,23175
S03313,5,23298
S03313,6,82482
S03313,7,23163
S03313,8,22666
S03313,9,23243
S03313,10,23203
S03314,1,85099B
S03314,2,85123A
S03314,3,21210
S03314,4,22384
S03314,5,22556
S03314,6,22090
S03314,7,22077
S03314,8,21931
S03314,9,21535
S03314,10,22528
S03315,1,21175
S03315,2,82482
S03315,3,23322
S03315,4,22835
S03315,5,23014
S03315,6,22086
S03315,7,21733
S03315,8,23426
S03315,9,22865
S03315,10,82583
S03316,1,22629
S03316,2,22467
S03316,3,23192
S03316,4,22328
S03316,5,22557
S03316,6,23241
S03316,7,20726
S03316,8,82567
S03316,9,23176
S03316,10,84375
S03317,1,21166
S03317,2,22666
S03317,3,21181
S03317,4,85152
S03317,5,22961
S03317,6,21175
S03317,7,22383
S03317,8,22957
S03317,9,22630
S03317,10,82599
S03318,1,85123A
S03318,2,22470
S03318,3,21181
S03318,4,22077
S03318,5,22866
S03318,6,85099B
S03318,7,84879
S03318,8,22296
S03318,9,22588
S03318,10,22694
S03320,1,85123A
S03320,2,22041
S03320,3,21035
S03320,4,85099B
S03320,5,22318
S03320,6,22896
S03320,7,85059
S03320,8,21535
S03320,9,22649
S03320,10,22666
S03322,1,82482
S03322,2,22960
S03322,3,20914
S03322,4,21166
S03322,5,84879
S03322,6,21733
S03322,7,22989
S03322,8,47566
S03322,9,22470
S03322,10,85150
S03323,1,22909
S03323,2,22556
S03323,3,20972
S03323,4,22585
S03323,5,22652
S03323,6,22739
S03323,7,22748
S03323,8,22757
S03323,9,22629
S03323,10,21098
S03324,1,23264
S03324,2,23332
S03324,3,85152
S03324,4,22865
S03324,5,23321
S03324,6,23330
S03324,7,35970
S03324,8,22086
S03324,9,23301
S03324,10,22077
S03325,1,22470
S03325,2,21931
S03325,3,22666
S03325,4,22382
S03325,5,22113
S03325,6,82494L
S03325,7,85099F
S03325,8,21181
S03325,9,22086
S03325,10,85099C
S03326,1,22469
S03326,2,21181
S03326,3,22558
S03326,4,85123A
S03326,5,20725
S03326,6,22961
S03326,7,21877
S03326,8,22834
S03326,9,84378
S03326,10,22557
S03327,1,85152
S03327,2,85150
S03327,3,82482
S03327,4,21166
S03327,5,22469
S03327,6,82599
S03327,7,21174
S03327,8,82582
S03327,9,22412
S03327,10,82597
S03328,1,22551
S03328,2,21535
S03328,3,20725
S03328,4,21210
S03328,5,22469
S03328,6,22621
S03328,7,22077
S03328,8,21791
S03328,9,22556
S03328,10,21232
S03329,1,22734
S03329,2,22726
S03329,3,22114
S03329,4,22867
S03329,5,84029E
S03329,6,22470
S03329,7,22666
S03329,8,22083
S03329,9,22113
S03329,10,22865
S03331,1,23266
S03331,2,23264
S03331,3,22086
S03331,4,35970
S03331,5,22865
S03331,6,22144
S03331,7,23301
S03331,8,22739
S03331,9,84347
S03331,10,23321
S03334,1,22470
S03334,2,20914
S03334,3,22383
S03334,4,82482
S03334,5,22665
S03334,6,21535
S03334,7,22090
S03334,8,82494L
S03334,9,21937
S03334,10,20727
S03335,1,22554
S03335,2,21181
S03335,3,21121
S03335,4,85099B
S03335,5,84050
S03335,6,22759
S03335,7,22558
S03335,8,22296
S03335,9,22961
S03335,10,20751
S03336,1,22383
S03336,2,22557
S03336,3,22553
S03336,4,20728
S03336,5,20727
S03336,6,22560
S03336,7,85099B
S03336,8,22748
S03336,9,22384
S03336,10,21791
S03337,1,22520
S03337,2,21668
S03337,3,22662
S03337,4,22993
S03337,5,21080
S03337,6,21122
S03337,7,84380
S03337,8,22772
S03337,9,22367
S03337,10,22197
S03338,1,22382
S03338,2,22554
S03338,3,22748
S03338,4,20725
S03338,5,22659
S03338,6,22557
S03338,7,22865
S03338,8,22384
S03338,9,22367
S03338,10,22411
S03339,1,22516
S03339,2,22519
S03339,3,22524
S03339,4,22514
S03339,5,22518
S03339,6,22515
S03339,7,22517
S03339,8,85123A
S03339,9,22431
S03339,10,22441
S03341,1,22666
S03341,2,85123A
S03341,3,22960
S03341,4,84997B
S03341,5,22667
S03341,6,22139
S03341,7,22722
S03341,8,21937
S03341,9,22090
S03341,10,22383
S03343,1,20725
S03343,2,22555
S03343,3,20727
S03343,4,22383
S03343,5,20726
S03343,6,20728
S03343,7,22553
S03343,8,23199
S03343,9,22382
S03343,10,22551
S03344,1,20728
S03344,2,20726
S03344,3,22554
S03344,4,22629
S03344,5,85099F
S03344,6,21238
S03344,7,22352
S03344,8,22551
S03344,9,22662
S03344,10,22329
S03346,1,22383
S03346,2,23209
S03346,3,23206
S03346,4,22382
S03346,5,23207
S03346,6,20726
S03346,7,23208
S03346,8,22993
S03346,9,22662
S03346,10,22659
S03348,1,20728
S03348,2,20726
S03348,3,85123A
S03348,4,22630
S03348,5,22553
S03348,6,21559
S03348,7,21907
S03348,8,22326
S03348,9,20719
S03348,10,23322
S03349,1,21232
S03349,2,20963
S03349,3,84836
S03349,4,22528
S03349,5,22295
S03349,6,20671
S03349,7,22645
S03349,8,20725
S03349,9,22558
S03349,10,72741
S03350,1,85123A
S03350,2,85099B
S03350,3,22666
S03350,4,20914
S03350,5,21175
S03350,6,82494L
S03350,7,22457
S03350,8,22720
S03350,9,22086
S03350,10,22326
S03351,1,85123A
S03351,2,22669
S03351,3,20914
S03351,4,22723
S03351,5,21896
S03351,6,22940
S03351,7,79321
S03351,8,22904
S03351,9,22957
S03351,10,22352
S03352,1,22274
S03352,2,22751
S03352,3,22149
S03352,4,22748
S03352,5,22273
S03352,6,85123A
S03352,7,22834
S03352,8,22141
S03352,9,22113
S03352,10,22382
S03353,1,85123A
S03353,2,22746
S03353,3,22469
S03353,4,22382
S03353,5,22866
S03353,6,22834
S03353,7,22697
S03353,8,21166
S03353,9,22666
S03353,10,22147
S03354,1,22386
S03354,2,20725
S03354,3,23206
S03354,4,21931
S03354,5,20727
S03354,6,22382
S03354,7,22383
S03354,8,20728
S03354,9,20712
S03354,10,22411
S03355,1,22866
S03355,2,22746
S03355,3,20725
S03355,4,21733
S03355,5,21181
S03355,6,22382
S03355,7,85099B
S03355,8,20727
S03355,9,21175
S03355,10,20728
S03356,1,23209
S03356,2,22629
S03356,3,23241
S03356,4,22993
S03356,5,22630
S03356,6,22382
S03356,7,23206
S03356,8,23301
S03356,9,22631
S03356,10,23207
S03357,1,85123A
S03357,2,22570
S03357,3,22149
S03357,4,22749
S03357,5,22989
S03357,6,22727
S03357,7,20967
S03357,8,21936
S03357,9,22722
S03357,10,22699
S03358,1,22417
S03358,2,21212
S03358,3,22661
S03358,4,22909
S03358,5,21094
S03358,6,21977
S03358,7,22383
S03358,8,21213
S03358,9,22754
S03358,10,21975
S03359,1,22697
S03359,2,22496
S03359,3,85123A
S03359,4,22426
S03359,5,20766
S03359,6,22989
S03359,7,22429
S03359,8,22727
S03359,9,22517
S03359,10,21713
S03360,1,20727
S03360,2,85099B
S03360,3,22666
S03360,4,22383
S03360,5,20726
S03360,6,22662
S03360,7,22084
S03360,8,21155
S03360,9,21181
S03360,10,21931
S03361,1,22579
S03361,2,85123A
S03361,3,22603
S03361,4,84836
S03361,5,84879
S03361,6,22296
S03361,7,22739
S03361,8,22867
S03361,9,22588
S03361,10,22581
S03362,1,21175
S03362,2,85123A
S03362,3,22078
S03362,4,22077
S03362,5,22558
S03362,6,84879
S03362,7,22666
S03362,8,22149
S03362,9,22554
S03362,10,21181
S03363,1,22362
S03363,2,22720
S03363,3,22429
S03363,4,21260
S03363,5,85123A
S03363,6,22727
S03363,7,22199
S03363,8,21912
S03363,9,22358
S03363,10,22667
S03364,1,85123A
S03364,2,21535
S03364,3,20914
S03364,4,22088
S03364,5,82482
S03364,6,85152
S03364,7,22090
S03364,8,21164
S03364,9,47556B
S03364,10,21468
S03365,1,22383
S03365,2,22384
S03365,3,22382
S03365,4,20726
S03365,5,85099B
S03365,6,22662
S03365,7,85123A
S03365,8,22149
S03365,9,22558
S03365,10,22993
S03366,1,85123A
S03366,2,21484
S03366,3,22470
S03366,4,22910
S03366,5,84029E
S03366,6,22112
S03366,7,21485
S03366,8,22158
S03366,9,22866
S03366,10,22666
S03367,1,21232
S03367,2,20671
S03367,3,22383
S03367,4,20724
S03367,5,22646
S03367,6,20725
S03367,7,20718
S03367,8,84596E
S03367,9,22469
S03367,10,21154
S03369,1,20725
S03369,2,20727
S03369,3,85099B
S03369,4,23209
S03369,5,23206
S03369,6,20726
S03369,7,22662
S03369,8,23203
S03369,9,23208
S03369,10,23202
S03370,1,85123A
S03370,2,20684
S03370,3,22645
S03370,4,22617
S03370,5,20914
S03370,6,22637
S03370,7,84997D
S03370,8,22667
S03370,9,22748
S03370,10,47591D
S03371,1,20725
S03371,2,84596F
S03371,3,22469
S03371,4,22315
S03371,5,22551
S03371,6,22333
S03371,7,84378
S03371,8,22961
S03371,9,22748
S03371,10,22558
S03372,1,23301
S03372,2,22865
S03372,3,23198
S03372,4,20725
S03372,5,22557
S03372,6,82567
S03372,7,22666
S03372,8,85099B
S03372,9,22621
S03372,10,22086
S03373,1,20725
S03373,2,23203
S03373,3,22382
S03373,4,23301
S03373,5,22383
S03373,6,22865
S03373,7,22910
S03373,8,20728
S03373,9,85099B
S03373,10,23206
S03374,1,21166
S03374,2,21175
S03374,3,82600
S03374,4,22866
S03374,5,21733
S03374,6,21907
S03374,7,82583
S03374,8,20725
S03374,9,22865
S03374,10,22412
S03375,1,21931
S03375,2,20712
S03375,3,21930
S03375,4,22411
S03375,5,22663
S03375,6,20725
S03375,7,22383
S03375,8,22382
S03375,9,22381
S03375,10,22384
S03376,1,82600
S03376,2,22470
S03376,3,85152
S03376,4,22469
S03376,5,21907
S03376,6,21164
S03376,7,20914
S03376,8,21166
S03376,9,22295
S03376,10,21908
S03377,1,22384
S03377,2,22382
S03377,3,20727
S03377,4,22662
S03377,5,22386
S03377,6,20713
S03377,7,85099C
S03377,8,22629
S03377,9,85099F
S03377,10,21930
S03378,1,85123A
S03378,2,21175
S03378,3,22865
S03378,4,21181
S03378,5,22694
S03378,6,84879
S03378,7,22557
S03378,8,85099B
S03378,9,22671
S03378,10,22629
S03379,1,85123A
S03379,2,82482
S03379,3,22697
S03379,4,21166
S03379,5,22666
S03379,6,22457
S03379,7,20914
S03379,8,21733
S03379,9,22766
S03379,10,47566
S03380,1,85123A
S03380,2,22556
S03380,3,79029
S03380,4,22090
S03380,5,84997C
S03380,6,85099B
S03380,7,22077
S03380,8,22561
S03380,9,84879
S03380,10,22434
S03381,1,22666
S03381,2,22083
S03381,3,23296
S03381,4,23236
S03381,5,85099B
S03381,6,84375
S03381,7,22699
S03381,8,22333
S03381,9,22090
S03381,10,20914
S03382,1,22144
S03382,2,22621
S03382,3,22074
S03382,4,21915
S03382,5,85039A
S03382,6,22549
S03382,7,22150
S03382,8,22991
S03382,9,90119
S03382,10,21791
S03383,1,21244
S03383,2,22383
S03383,3,20727
S03383,4,85123A
S03383,5,20677
S03383,6,22865
S03383,7,22382
S03383,8,22553
S03383,9,21210
S03383,10,20728
S03385,1,22382
S03385,2,84879
S03385,3,22993
S03385,4,20725
S03385,5,22554
S03385,6,22629
S03385,7,22558
S03385,8,21121
S03385,9,22431
S03385,10,22652
S03386,1,85123A
S03386,2,22470
S03386,3,82482
S03386,4,22158
S03386,5,21733
S03386,6,22086
S03386,7,22588
S03386,8,22766
S03386,9,22113
S03386,10,22867
S03387,1,22722
S03387,2,85123A
S03387,3,22960
S03387,4,22725
S03387,5,20914
S03387,6,22667
S03387,7,22931
S03387,8,22429
S03387,9,22699
S03387,10,22470
S03388,1,21232
S03388,2,22867
S03388,3,21175
S03388,4,22698
S03388,5,21210
S03388,6,22367
S03388,7,21068
S03388,8,72741
S03388,9,37370
S03388,10,22652
S03389,1,21673
S03389,2,22630
S03389,3,20725
S03389,4,22557
S03389,5,22077
S03389,6,22726
S03389,7,23032
S03389,8,23209
S03389,9,23301
S03389,10,22382
S03390,1,21231
S03390,2,22055
S03390,3,22644
S03390,4,35811A
S03390,5,22645
S03390,6,22469
S03390,7,20725
S03390,8,47559B
S03390,9,82482
S03390,10,22064
S03392,1,23281
S03392,2,23192
S03392,3,22494
S03392,4,23084
S03392,5,21791
S03392,6,22993
S03392,7,23166
S03392,8,22560
S03392,9,21121
S03392,10,22556
S03393,1,22210
S03393,2,47504H
S03393,3,17012C
S03393,4,22115
S03393,5,21993
S03393,6,85032A
S03393,7,22209
S03393,8,47504K
S03393,9,84596B
S03393,10,72817
S03395,1,85123A
S03395,2,21888
S03395,3,21890
S03395,4,22090
S03395,5,22434
S03395,6,20914
S03395,7,22561
S03395,8,22550
S03395,9,22551
S03395,10,22149
S03396,1,22086
S03396,2,22739
S03396,3,22186
S03396,4,85123A
S03396,5,22865
S03396,6,22666
S03396,7,22940
S03396,8,22813
S03396,9,84347
S03396,10,22575
S03397,1,21232
S03397,2,21121
S03397,3,22561
S03397,4,20725
S03397,5,84987
S03397,6,22551
S03397,7,22621
S03397,8,84520B
S03397,9,84380
S03397,10,22528
S03399,1,22699
S03399,2,21715
S03399,3,22584
S03399,4,22086
S03399,5,22666
S03399,6,85123A
S03399,7,22698
S03399,8,20914
S03399,9,22090
S03399,10,21587
S03400,1,23209
S03400,2,20728
S03400,3,23199
S03400,4,20727
S03400,5,22383
S03400,6,23206
S03400,7,23203
S03400,8,22411
S03400,9,20914
S03400,10,23202
S03401,1,23355
S03401,2,22114
S03401,3,21485
S03401,4,22112
S03401,5,23356
S03401,6,22113
S03401,7,22086
S03401,8,22940
S03401,9,22865
S03401,10,23298
S03402,1,85123A
S03402,2,20914
S03402,3,21218
S03402,4,22470
S03402,5,21844
S03402,6,22667
S03402,7,21529
S03402,8,82494L
S03402,9,22089
S03402,10,21164
S03404,1,82600
S03404,2,85123A
S03404,3,23176
S03404,4,23146
S03404,5,23298
S03404,6,21174
S03404,7,22150
S03404,8,22727
S03404,9,20914
S03404,10,22665
S03406,1,22470
S03406,2,21823
S03406,3,84879
S03406,4,35970
S03406,5,84836
S03406,6,22296
S03406,7,22867
S03406,8,22739
S03406,9,22696
S03406,10,84946
S03407,1,22382
S03407,2,85099B
S03407,3,22469
S03407,4,20725
S03407,5,84050
S03407,6,22961
S03407,7,22384
S03407,8,21931
S03407,9,85123A
S03407,10,84375
S03408,1,22550
S03408,2,21398
S03408,3,22304
S03408,4,21888
S03408,5,21890
S03408,6,22619
S03408,7,20914
S03408,8,22301
S03408,9,22561
S03408,10,84029G
S03409,1,23322
S03409,2,82494L
S03409,3,22699
S03409,4,47566
S03409,5,23300
S03409,6,22457
S03409,7,23203
S03409,8,22666
S03409,9,23245
S03409,10,23146
S03410,1,22745
S03410,2,22867
S03410,3,84997D
S03410,4,22551
S03410,5,22747
S03410,6,85123A
S03410,7,85099B
S03410,8,22865
S03410,9,22470
S03410,10,22561
S03411,1,22296
S03411,2,85123A
S03411,3,22295
S03411,4,22694
S03411,5,84879
S03411,6,20725
S03411,7,21390
S03411,8,21175
S03411,9,22575
S03411,10,22457
S03412,1,22292
S03412,2,85206A
S03412,3,85123A
S03412,4,21136
S03412,5,22284
S03412,6,82583
S03412,7,22979
S03412,8,22267
S03412,9,22084
S03412,10,85187
S03414,1,22411
S03414,2,22662
S03414,3,20711
S03414,4,21559
S03414,5,22553
S03414,6,21937
S03414,7,22379
S03414,8,22469
S03414,9,20713
S03414,10,22329
S03415,1,22147
S03415,2,20972
S03415,3,21429
S03415,4,21034
S03415,5,22548
S03415,6,22961
S03415,7,22382
S03415,8,21166
S03415,9,22866
S03415,10,22748
S03416,1,20728
S03416,2,21163
S03416,3,21559
S03416,4,20725
S03416,5,22384
S03416,6,21908
S03416,7,22083
S03416,8,22244
S03416,9,23301
S03416,10,47591D
S03417,1,22699
S03417,2,85123A
S03417,3,22937
S03417,4,22960
S03417,5,23175
S03417,6,22729
S03417,7,21108
S03417,8,21314
S03417,9,20998
S03417,10,22361
S03418,1,23301
S03418,2,20725
S03418,3,21933
S03418,4,23209
S03418,5,21174
S03418,6,22384
S03418,7,85123A
S03418,8,23203
S03418,9,22382
S03418,10,20727
S03419,1,22674
S03419,2,22659
S03419,3,23203
S03419,4,23301
S03419,5,21165
S03419,6,22671
S03419,7,82482
S03419,8,23241
S03419,9,22993
S03419,10,84879
S03420,1,82567
S03420,2,23321
S03420,3,23301
S03420,4,21908
S03420,5,23198
S03420,6,23209
S03420,7,82551
S03420,8,20728
S03420,9,23263
S03420,10,22384
S03421,1,84879
S03421,2,23300
S03421,3,85062
S03421,4,84946
S03421,5,22966
S03421,6,21713
S03421,7,22077
S03421,8,22558
S03421,9,22798
S03421,10,23321
S03422,1,20723
S03422,2,22562
S03422,3,22197
S03422,4,21544
S03422,5,20727
S03422,6,21086
S03422,7,22418
S03422,8,20972
S03422,9,21212
S03422,10,22355
S03423,1,22697
S03423,2,22431
S03423,3,85123A
S03423,4,22629
S03423,5,22384
S03423,6,84879
S03423,7,22993
S03423,8,22084
S03423,9,22185
S03423,10,22088
S03424,1,22469
S03424,2,85152
S03424,3,85123A
S03424,4,84879
S03424,5,22382
S03424,6,82552
S03424,7,21232
S03424,8,21907
S03424,9,21171
S03424,10,21166
S03425,1,22470
S03425,2,22411
S03425,3,22865
S03425,4,84879
S03425,5,20725
S03425,6,22082
S03425,7,22575
S03425,8,21181
S03425,9,22595
S03425,10,84836
S03426,1,20725
S03426,2,22553
S03426,3,21716
S03426,4,22386
S03426,5,22433
S03426,6,84879
S03426,7,21242
S03426,8,22993
S03426,9,22516
S03426,10,21122
S03427,1,22551
S03427,2,22469
S03427,3,22382
S03427,4,22630
S03427,5,20675
S03427,6,22553
S03427,7,22555
S03427,8,22554
S03427,9,85099B
S03427,10,22558
S03428,1,20676
S03428,2,23209
S03428,3,21243
S03428,4,22554
S03428,5,23346
S03428,6,84378
S03428,7,84828
S03428,8,21121
S03428,9,23147
S03428,10,23192
S03429,1,22551
S03429,2,22834
S03429,3,22659
S03429,4,21874
S03429,5,22383
S03429,6,22961
S03429,7,22867
S03429,8,21877
S03429,9,21889
S03429,10,22966
S03430,1,22470
S03430,2,22300
S03430,3,21733
S03430,4,22457
S03430,5,21535
S03430,6,22895
S03430,7,21609
S03430,8,20725
S03430,9,84879
S03430,10,22666
S03433,1,22470
S03433,2,22629
S03433,3,20914
S03433,4,22383
S03433,5,22328
S03433,6,22382
S03433,7,21558
S03433,8,20726
S03433,9,22386
S03433,10,22088
S03435,1,85099B
S03435,2,22303
S03435,3,23301
S03435,4,23206
S03435,5,23201
S03435,6,84879
S03435,7,22090
S03435,8,22964
S03435,9,22974
S03435,10,23321
S03436,1,22149
S03436,2,22516
S03436,3,20971
S03436,4,22147
S03436,5,85123A
S03436,6,22519
S03436,7,20727
S03436,8,22150
S03436,9,20972
S03436,10,22431
S03437,1,20725
S03437,2,85123A
S03437,3,22383
S03437,4,22411
S03437,5,84879
S03437,6,23175
S03437,7,23206
S03437,8,20727
S03437,9,85099C
S03437,10,23202
S03438,1,85099B
S03438,2,22383
S03438,3,22553
S03438,4,22384
S03438,5,22386
S03438,6,22411
S03438,7,85099C
S03438,8,20725
S03438,9,20726
S03438,10,85099F
S03439,1,20725
S03439,2,84879
S03439,3,85099B
S03439,4,82482
S03439,5,21166
S03439,6,22464
S03439,7,22296
S03439,8,22804
S03439,9,22384
S03439,10,22382
S03440,1,22568
S03440,2,22450
S03440,3,85123A
S03440,4,20967
S03440,5,22083
S03440,6,22274
S03440,7,22454
S03440,8,22584
S03440,9,22746
S03440,10,84375
S03441,1,85123A
S03441,2,22666
S03441,3,37450
S03441,4,20914
S03441,5,22470
S03441,6,22910
S03441,7,84029E
S03441,8,21931
S03441,9,22139
S03441,10,22112
S03442,1,23033
S03442,2,23032
S03442,3,85049E
S03442,4,23028
S03442,5,23493
S03442,6,22141
S03442,7,22731
S03442,8,22079
S03442,9,22773
S03442,10,23264
S03443,1,22086
S03443,2,22866
S03443,3,22834
S03443,4,22144
S03443,5,22748
S03443,6,22961
S03443,7,22867
S03443,8,85123A
S03443,9,21481
S03443,10,22739
S03445,1,22384
S03445,2,22383
S03445,3,85099B
S03445,4,20728
S03445,5,21931
S03445,6,22055
S03445,7,22469
S03445,8,85099F
S03445,9,22353
S03445,10,82482
S03446,1,22086
S03446,2,23174
S03446,3,22726
S03446,4,20914
S03446,5,22910
S03446,6,85123A
S03446,7,23240
S03446,8,22619
S03446,9,23247
S03446,10,22666
S03447,1,85152
S03447,2,82583
S03447,3,21907
S03447,4,21908
S03447,5,85123A
S03447,6,21165
S03447,7,85150
S03447,8,82582
S03447,9,21174
S03447,10,84879
S03450,1,21931
S03450,2,20725
S03450,3,84987
S03450,4,20727
S03450,5,22384
S03450,6,22383
S03450,7,85099C
S03450,8,22551
S03450,9,21928
S03450,10,20726
S03451,1,22431
S03451,2,22514
S03451,3,22149
S03451,4,20725
S03451,5,22523
S03451,6,21791
S03451,7,23078
S03451,8,21718
S03451,9,21746
S03451,10,22630
S03452,1,85123A
S03452,2,22667
S03452,3,22059
S03452,4,21175
S03452,5,85099B
S03452,6,47556B
S03452,7,22064
S03452,8,21210
S03452,9,22367
S03452,10,22470
S03453,1,85123A
S03453,2,22469
S03453,3,85152
S03453,4,21181
S03453,5,22383
S03453,6,22457
S03453,7,84378
S03453,8,21733
S03453,9,22296
S03453,10,85038
S03454,1,22384
S03454,2,22333
S03454,3,22556
S03454,4,21241
S03454,5,20725
S03454,6,21559
S03454,7,21731
S03454,8,20727
S03454,9,21080
S03454,10,22382
S03455,1,21181
S03455,2,85123A
S03455,3,20751
S03455,4,22666
S03455,5,22834
S03455,6,22659
S03455,7,20914
S03455,8,21479
S03455,9,22312
S03455,10,22904
S03456,1,20725
S03456,2,20728
S03456,3,22551
S03456,4,20726
S03456,5,22662
S03456,6,22383
S03456,7,22149
S03456,8,85099B
S03456,9,22384
S03456,10,22993
S03457,1,20972
S03457,2,22865
S03457,3,20725
S03457,4,22748
S03457,5,22866
S03457,6,22652
S03457,7,22759
S03457,8,22150
S03457,9,85099B
S03457,10,21181
S03458,1,35970
S03458,2,23301
S03458,3,22469
S03458,4,85053
S03458,5,22077
S03458,6,84879
S03458,7,22596
S03458,8,22178
S03458,9,23274
S03458,10,47480
S03459,1,22865
S03459,2,23300
S03459,3,22150
S03459,4,22910
S03459,5,22739
S03459,6,20971
S03459,7,90119
S03459,8,23493
S03459,9,22621
S03459,10,23263
S03460,1,22141
S03460,2,21733
S03460,3,22589
S03460,4,22077
S03460,5,22739
S03460,6,84879
S03460,7,22866
S03460,8,22560
S03460,9,22601
S03460,10,85099B
S03461,1,22865
S03461,2,22910
S03461,3,23344
S03461,4,23439
S03461,5,23301
S03461,6,23157
S03461,7,23493
S03461,8,85123A
S03461,9,22144
S03461,10,22734
S03462,1,23281
S03462,2,21791
S03462,3,22535
