row_id,word,src_accent,source_pronunciation,tgt_accent,phonemes
train_016139,compose,AU,kəmpəʉz,RP,kəmpəʊz
train_016140,scarce,RP,skɛəs,AU,skes
train_016141,purr,GA,pɝ,RP,pɜ
train_016142,outburst,GA,aʊ̯tbɝst,RP,aʊ̯tbɜst
train_016143,contra,RP,kɒntɹə,GA,kɑntɹə
train_016144,predate,GA,pɹədeɪt,RP,pɹɪdeɪt
train_016145,legwork,GA,lɛɡwɝk,AU,leɡwɜk
train_016146,lizard,RP,lɪzəd,NZ,ləzəd
train_016147,machine,GA,məʃin,AU,məʃin
train_016148,hierarchical,AU,hɑɪɹɐkɪkəl,GA,haɪɹɑɹkɪkəl
train_016149,kilter,RP,kɪltə,GA,kɪltɚ
train_016150,interpret,AU,ɪntɜpɹɪt,RP,ɪntɜpɹɪt
train_016151,hazard,NZ,hɛzəd,GA,hæzɚd
train_016152,dilettante,RP,dɪlɪtænti,GA,dɪlɪtɑnt
train_016153,frons,GA,fɹɑnz,RP,fɹɒnz
train_016154,knots,GA,nɑts,RP,nɒts
train_016155,clatter,RP,klætə,GA,klæɾɚ
train_016156,accroach,RP,əkɹəʊtʃ,GA,əkɹoʊtʃ
train_016157,acidosis,AU,æsɪdəʉsɪs,RP,æsɪdəʊsɪs
train_016158,capability,GA,keɪpəbɪləti,AU,kæɪpəbɪləti
train_016159,thumper,RP,θʌmpə,GA,θʌmpɚ
train_016160,squareness,NZ,skweənəs,RP,skwɛənəs
train_016161,kilometer,GA,kɪlɑmɪtəɹ,RP,kɪlɒmɪtə
train_016162,carbonado,RP,kɑbəneɪdəʊ,GA,kɑɹbəneɪdoʊ
train_016163,pedometer,GA,pɪdɑmətɚ,RP,pɪdɒmətə
train_016164,unburden,NZ,ɐnbødn̩,AU,ɐnbɜdn̩
train_016165,cards,RP,kɑdz,GA,kɑɹdz
train_016166,family,GA,fæməli,AU,fæməli
train_016167,stubborn,RP,stʌbən,GA,stʌbɚn
train_016168,acerb,RP,əsɜb,GA,əsɜɹb
train_016169,rest,AU,ɹest,RP,ɹɛst
train_016170,provocative,GA,pɹəvɑkətɪv,AU,pɹəvɔkətɪv
train_016171,dam,RP,dæm,NZ,dɛm
train_016172,interpreted,RP,ɪntɜpɹɪtɪd,NZ,əntøpɹətəd
train_016173,normalize,AU,noməlɑɪz,RP,nɔməlaɪz
train_016174,squarely,AU,skweli,NZ,skwiə̯li
train_016175,certify,RP,sɜtɪfaɪ,AU,sɜtɪfɑe
train_016176,conformal,GA,kənfɔɹməl,RP,kənfɔməl
train_016177,here,NZ,hiə,AU,hɪ
train_016178,mores,AU,moɹæɪz,RP,mɔɹeɪz
train_016179,dermatology,AU,dɜmətɔləd͡ʒi,GA,dɝmətɑləd͡ʒi
train_016180,confirmed,GA,kənfɝmd,RP,kənfɜmd
train_016181,purportedly,RP,pəpɔtədli,GA,pɚpoɹtɪdli
train_016182,how,RP,haʊ,GA,haʊ
train_016183,antimicrobial,GA,æntimaɪkɹoʊbiəl,AU,æntimɑɪkɹəʉbiəl
train_016184,amenable,RP,əminəbəl,GA,əmɛnəbəl
train_016185,chiromancy,RP,kaɪɹəʊmænsi,GA,kaɪɹoʊmænsi
train_016186,ear,NZ,iə̯,GA,ɪɚ
train_016187,carrel,GA,kɛɹəl,RP,kæɹəl
train_016188,fungi,RP,fund͡ʒi,GA,fund͡ʒi
train_016189,credence,AU,kɹidəns,RP,kɹidəns
train_016190,chairs,RP,t͡ʃɛəz,GA,t͡ʃɛɹz
train_016191,transmogrify,RP,tɹænzmɒɡɹɪfaɪ,GA,tɹænzmɑɡɹɪfaɪ
train_016192,upland,RP,ʌplənd,GA,ʌplənd
train_016193,symposium,AU,sɪmpəʉziəm,GA,sɪmpoʊziəm
train_016194,precision,NZ,pɹəsəʒən,RP,pɹɪsɪʒən
train_016195,slimy,AU,slɑemi,NZ,slaɪmi
train_016196,distort,RP,dɪstɔt,NZ,dɪstot
train_016197,venture,RP,vɛnt͡ʃə,GA,vɛnt͡ʃɚ
train_016198,tariff,GA,tæɹəf,AU,tæɹəf
train_016199,powdered,GA,paʊdɚd,RP,paʊdəd
train_016200,reaffirm,RP,ɹiəfɜm,AU,ɹiəfɜm
train_016201,zaibatsu,GA,zaɪbɑtsu,RP,zaɪbætsu
train_016202,inarticulate,GA,ɪnɑɹtɪkjələt,RP,ɪnɑtɪkjʊlət
train_016203,offhanded,GA,ɔfhændɪd,RP,ɒfhændɪd
train_016204,gratitude,RP,ɡɹætɪtjud,NZ,ɡɹɛtətʃʉd
train_016205,smooch,GA,smut͡ʃ,RP,smut͡ʃ
train_016206,endogenous,AU,endɔd͡ʒənəs,GA,ɛndɑd͡ʒənəs
train_016207,direction,AU,dɪɹekʃən,NZ,dəɹekʃən
train_016208,minimize,AU,mɪnɪmɑɪz,GA,mɪnɪmaɪz
train_016209,multitude,RP,mʌltɪtjud,GA,mʌltətjud
train_016210,musk,RP,mʌsk,AU,mɐsk
train_016211,rafter,RP,ɹɑftə,GA,ɹæftɚ
train_016212,exotic,RP,ɪɡzɒtɪk,AU,ɪɡzɔtɪk
train_016213,beige,AU,bæɪʒ,RP,beɪʒ
train_016214,jewels,RP,d͡ʒuəlz,GA,d͡ʒulz
train_016215,sarky,RP,sɑki,GA,sɑɹki
train_016216,sorry,NZ,sɒɹi,GA,sɑɹi
train_016217,appeal,GA,əpil,RP,əpil
train_016218,joggle,AU,d͡ʒɔɡəl,RP,d͡ʒɒɡəl
train_016219,contents,GA,kɑntɛnts,RP,kɒntɛnts
train_016220,demure,RP,dɪmjʊəɹ,NZ,dəmjʉəɹ
train_016221,bar,GA,bɑɹ,RP,bɑ
train_016222,hamper,RP,hæmpə,GA,hæmpɚ
train_016223,volatility,NZ,vɒlətələti,RP,vɒlətɪləti
train_016224,expenditure,RP,ɛkspɛndɪt͡ʃə,AU,ɪkspendɪt͡ʃə
train_016225,patrimony,GA,pætɹɪmoʊni,RP,patɹɪməni
train_016226,football,RP,fʊtbɔl,AU,fʊtbol
train_016227,glean,GA,ɡlin,RP,ɡlin
train_016228,literacy,GA,lɪtəɹəsi,NZ,lətəɹəsi
train_016229,parole,AU,pəɹəʉl,RP,pəɹəʊl
train_016230,former,RP,fɔmə,GA,fɔɹmɚ
train_016231,paternalism,NZ,pətønələzəm,AU,pətɜnəlɪzəm
train_016232,marginalize,GA,mɑɹdʒɪnəlaɪz,RP,mɑdʒɪnəlaɪz
train_016233,ambisexual,RP,æmbɪsɛkʃuəl,GA,æmbɪsɛkʃuəl
train_016234,oat,RP,əʊt,GA,oʊ̯t
train_016235,slosh,GA,slɑʃ,RP,slɒʃ
train_016236,consolidate,RP,kənsɒlɪdeɪt,GA,kənsɑlədeɪt
train_016237,ceramic,NZ,səɹɛmək,AU,səɹæmɪk
train_016238,dandelion,RP,dændɪlaɪən,GA,dændəlaɪən
train_016239,sacrificed,AU,sækɹɪfɑest,NZ,sɛkɹɪfɑe̯st
train_016240,expressive,NZ,əkspɹesəv,RP,ɪkspɹɛsɪv
train_016241,magistracy,GA,mæd͡ʒəstɹəsi,RP,mæd͡ʒɪstɹəsi
train_016242,randomization,GA,ɹændəməzeɪt͡ʃən,RP,ɹændəməzeɪt͡ʃən
train_016243,pleural,RP,plʊəɹəl,GA,plʊɹəl
train_016244,bureaucracy,GA,bjʊɹɑkɹəsi,AU,bjʊəɹɔkɹəsi
train_016245,trinity,RP,tɹɪnɪti,GA,tɹɪnəti
train_016246,smolder,AU,sməʉldəɹ,NZ,smɐʉldəɹ
train_016247,companies,GA,kʌmpəniz,RP,kʌmpəniz
train_016248,erosion,GA,ɪɹoʊʒən,AU,ɪɹəʉʒən
train_016249,cricoid,GA,kɹaɪkɔɪd,RP,kɹʌɪkɔɪd
train_016250,computation,NZ,kɒmpjʊtæɪʃən,AU,kɔmpjʊtæɪʃən
train_016251,prominently,GA,pɹɑmɪnəntli,RP,pɹɒmɪnəntli
train_016252,proprietary,RP,pɹəpɹaɪətəɹi,GA,pɹəpɹaɪətɛɹi
train_016253,anomaly,GA,ənɑməli,RP,ənɒməlɪ
train_016254,diverge,AU,dɑevɜd͡ʒ,RP,daɪvɜd͡ʒ
train_016255,finer,GA,faɪnɚ,RP,faɪnə
train_016256,swinger,RP,swɪŋə,GA,swɪŋəɹ
train_016257,perquisite,RP,pɜkwɪzɪt,GA,pɜɹkwəzɪt
train_016258,politician,GA,pɑlətɪʃən,RP,pɒlɪtɪʃən
train_016259,masturbate,GA,mæstɚbeɪt,AU,mastəbæɪt
train_016260,generosity,RP,d͡ʒɛnəɹɒsɪti,GA,d͡ʒɛnəɹɑsəti
train_016261,carer,NZ,kiəɹə,AU,keɹə
train_016262,posterior,RP,pɒstɪəɹiə,AU,pɔstɪəɹiə
train_016263,cur,NZ,kø,GA,kɝ
train_016264,stasis,GA,steɪsɪs,RP,steɪsɪs
train_016265,pension,RP,pɛnʃən,GA,pɑ̃sjɔ̃
train_016266,retire,GA,ɹətaɪɹ,RP,ɹɪtaɪə
train_016267,her,RP,hɜ,NZ,hø
train_016268,scarecrow,GA,skɛɚkɹoʊ,RP,skɛəkɹəʊ
train_016269,mameluke,RP,mamɪljuk,GA,mæməluk
train_016270,magnetometer,RP,mæɡnɪtɒmɪtə,GA,mæɡnɪtɑmɪtɚ
train_016271,wrangling,GA,ɹæŋɡəlɪŋ,NZ,ɹɛŋɡələŋ
train_016272,outsource,AU,æɔtsos,NZ,æʊtsos
train_016273,ancillary,RP,ænsɪləɹi,AU,ænsɪləɹi
train_016274,whom,RP,hum,AU,hʉm
train_016275,either,GA,aɪðɚ,RP,aɪðə
train_016276,unfortunate,RP,ʌnfɔt͡ʃənɪt,GA,ʌnfɔɹt͡ʃənɪt
train_016277,outdoorsy,GA,aʊtdɔɹzi,RP,aʊtdɔzi
train_016278,dangers,GA,deɪnd͡ʒɚz,RP,deɪndʒəz
train_016279,fogey,RP,fəʊɡi,GA,foʊɡi
train_016280,sagamore,GA,sæɡəmɔɹ,RP,sæɡəmɔ
train_016281,crab,RP,kɹæb,NZ,kɹɛb
train_016282,recognisable,AU,ɹekəɡnɑezəbəl,RP,ɹɛkəɡnaɪzəbl̩
train_016283,metropolitan,RP,mɛtɹəpɒlɪtən,GA,mɛtɹəpɑlɪtən
train_016284,booty,GA,buti,RP,buti
train_016285,malacology,RP,mæləkɒləd͡ʒi,GA,mæləkɑləd͡ʒi
train_016286,organically,GA,oɹɡænɪkli,NZ,oɡɛnəkli
train_016287,onlooker,RP,ɒnlʊkə,NZ,ɒnlʊkə
train_016288,docetism,RP,dəʊsitɪzəm,GA,doʊsitɪzəm
train_016289,swallow,GA,swɑloʊ,RP,swɒləʊ
train_016290,perse,GA,pɚs,RP,pɜs
train_016291,meridian,RP,məɹɪdɪən,GA,məɹɪdiən
train_016292,churchyard,GA,t͡ʃɝt͡ʃjɑɹd,RP,t͡ʃɜt͡ʃjɑd
train_016293,myoma,RP,maɪəʊmə,GA,maɪoʊmə
train_016294,wheelchair,RP,wilt͡ʃɛəɹ,GA,hwilt͡ʃɛɹ
train_016295,broadside,RP,brɔdsaɪd,GA,brɔdsaɪd
train_016296,introductory,RP,ɪntɹədʌktəɹi,GA,ɪntɹədʌktɚi
train_016297,gingerly,GA,d͡ʒɪnd͡ʒɚli,RP,dʒɪndʒəli
train_016298,relentlessly,RP,ɹɪlɛntləsli,GA,ɹəlɛntləsli
train_016299,scandal,AU,skændəl,NZ,skɛndəl
train_016300,motor,AU,məʉtə,RP,məʊtə
train_016301,interwoven,GA,ɪntɚwoʊvən,AU,ɪntəwəʉvən
train_016302,clout,NZ,klæʊt,AU,klæɔt
train_016303,victual,GA,vɪtəl,RP,vɪtəl
train_016304,revolutionize,GA,ɹɛvəljuʃənaɪz,RP,ɹɛvəljuʃənaɪz
train_016305,quantum,RP,kwɒntəm,AU,kwɔntəm
train_016306,pyrolysis,GA,paɪɹɑləsɪs,AU,pɑɪɹɔlɪsɪs
train_016307,furthermore,GA,fɝðɚmoɹ,AU,fɜðəmoɹ
train_016308,knock,RP,nɒk,GA,nɑk
train_016309,procedures,NZ,pɹəsid͡ʒəz,RP,pɹəsid͡ʒəz
train_016310,oblong,RP,ɒblɒŋ,NZ,ɒblɒŋ
train_016311,regions,GA,ɹid͡ʒənz,RP,ɹid͡ʒənz
train_016312,remove,NZ,ɹəmʉv,RP,ɹɪmuv
train_016313,adhere,RP,ædhɪə,AU,ædhɪə
train_016314,crew,GA,kɹu,AU,kɹʉ
train_016315,devastation,GA,dɛvəsteɪʃən,RP,dɛvəsteɪʃn̩
train_016316,numberless,GA,nʌmbɚləs,RP,nʌmbələs
train_016317,conferred,RP,kənfɜd,AU,kənfɜd
train_016318,barrel,GA,bæɹəl,AU,bæɹəɫ
train_016319,wassup,GA,wəsʌp,RP,wɒsʌp
train_016320,breakfast,RP,breɪkfɑst,GA,bɹeɪkfæst
train_016321,ensuring,RP,ɪnʃʊəɹɪŋ,GA,ɪnʃʊɹɪŋ
train_016322,spam,GA,spæm,AU,spæm
train_016323,tobacco,NZ,təbɛkɐʉ,AU,təbækəʉ
train_016324,defend,RP,dɪfɛnd,AU,dəfend
train_016325,false,RP,fɔls,AU,fɔls
train_016326,saline,GA,seɪlin,AU,sæɪlɑɪn
train_016327,fog,NZ,fɒɡ,AU,fɔɡ
train_016328,nonstop,RP,nɒnstɒp,AU,nɔnstɔp
train_016329,interrelated,AU,ɪntəɹɪlæɪtɪd,NZ,əntəɹəlæɪtəd
train_016330,exercise,GA,ɛksɚsaɪz,RP,ɛksəsaɪz
train_016331,emerged,RP,ɪmɜd͡ʒd,GA,ɪmɝd͡ʒd
train_016332,tendonitis,AU,tendənɑetɪs,RP,tɛndənaɪtɪs
train_016333,phenomenal,RP,fɪnɒmɪnəl,AU,fɪnɔmɪnəl
train_016334,decency,GA,disənsi,AU,disənsi
train_016335,jerkin,RP,d͡ʒɜkɪn,GA,d͡ʒɝkɪn
train_016336,champagne,RP,ʃæmpeɪn,NZ,ʃɛmpæɪn
train_016337,aircraft,RP,ɛəkɹɑft,GA,ɛɚkɹæft
train_016338,repair,AU,ɹəpe,GA,ɹipɛɚ
train_016339,periscope,AU,peɹɪskəʉp,NZ,peɹəskɐʉp
train_016340,energize,GA,ɛnɚd͡ʒaɪz,AU,enəd͡ʒɑɪz
train_016341,rod,RP,ɹɒd,AU,ɹɔd
train_016342,impart,GA,ɪmpɑɹt,RP,ɪmpɑt
train_016343,institution,GA,ɪnstɪtuʃən,AU,ɪnstɪtjʉʃən
train_016344,blender,GA,blɛndɚ,RP,blɛndə
train_016345,frag,NZ,fɹɛɡ,AU,fɹæɡ
train_016346,strategy,GA,stɹætɪd͡ʒi,AU,stɹætɪd͡ʒi
train_016347,phonograph,GA,foʊnəɡɹæf,RP,fəʊnəɡɹɑf
train_016348,modern,AU,mɔdən,GA,mɑdɚn
train_016349,fellow,AU,feləʉ,RP,fɛləʊ
train_016350,gate,RP,ɡeɪ̯t,AU,ɡæɪ̯t
train_016351,bloom,AU,blʉm,RP,blum
train_016352,ruth,RP,ɹuθ,AU,ɹʉθ
train_016353,prolongment,GA,pɹəlɔŋmənt,RP,pɹəlɒŋmənt
train_016354,surmount,AU,səmæɔnt,RP,səmaʊnt
train_016355,burr,RP,bɜ,NZ,bø
train_016356,ogle,GA,oʊɡl̩,RP,əʊɡl̩
train_016357,confidence,AU,kɔnfɪdəns,GA,kɑnfɪdəns
train_016358,mear,GA,mɪɹ,RP,mɪə
train_016359,approximation,RP,əpɹɒksɪmeɪʃən,AU,əpɹɔksɪmæɪʃən
train_016360,overdid,RP,əʊvədɪd,GA,oʊvɚdɪd
train_016361,meaning,RP,minɪŋ,AU,minɪŋ
train_016362,numerical,GA,njumɛɹɪkəl,NZ,njʉmeɹəkəl
train_016363,isolation,AU,ɑesəlæɪʃən,RP,aɪsəleɪʃən
train_016364,amply,AU,æmpli,GA,æmpli
train_016365,roost,RP,ɹust,AU,ɹʉst
train_016366,article,GA,ɑɹtɪkəl,RP,ɑtɪkl̩
train_016367,bomber,RP,bɒməɹ,GA,bɑmɚ
train_016368,alongside,AU,əlɔŋsɑed,NZ,əlɒŋsaɪd
train_016369,barge,RP,bɑd͡ʒ,GA,bɑɹd͡ʒ
train_016370,junior,GA,d͡ʒuniɚ,RP,d͡ʒuniə
train_016371,autograph,RP,ɔtəɡɹɑf,GA,ɔtəɡɹæf
train_016372,lizard,NZ,ləzəd,GA,lɪzɚd
train_016373,embattle,RP,ɛmbætəl,GA,ɛmbætəl
train_016374,presumptive,GA,pɹizʌmptɪv,RP,pɹɪzʌmptɪv
train_016375,lards,RP,lɑdz,GA,lɑɹdz
train_016376,disappeared,GA,dɪsəpɪɹd,RP,dɪsəpɪəd
train_016377,tiresome,GA,taɪɚsəm,RP,taɪəsəm
train_016378,labors,RP,leɪbəz,GA,leɪbɚz
train_016379,mushroom,AU,mɐʃɹʉm,GA,mʌʃɹum
train_016380,constitution,RP,kɒnstɪtjuʃən,GA,kɑnstɪtuʃən
train_016381,examination,GA,ɪɡzæməneɪʃən,NZ,əɡzɛmənæɪʃən
train_016382,controlled,RP,kəntɹəʊld,GA,kəntɹoʊld
train_016383,chomper,GA,t͡ʃɑmpɚ,RP,tʃɒmpə
train_016384,feasible,AU,fizəbəl,RP,fizɪbəl
train_016385,sapience,RP,seɪpɪəns,GA,seɪpiəns
train_016386,quandary,GA,kwɑndəɹi,RP,kwɒndəɹi
train_016387,honorificabilitudinitatibus,GA,ɑnəɹɪfɪkəbɪlətjudɪnɪteɪtɪbəs,RP,ɒnəɹɪfɪkəbɪlɪtjudɪnɪteɪtɪbəs
train_016388,centralization,RP,sɛntɹəlaɪzeɪʃən,AU,sentɹəlɑezæɪʃən
train_016389,hurts,GA,hɝts,RP,hɜts
train_016390,occupied,RP,ɒkjʊpaɪd,NZ,ɒkjəpaɪd
train_016391,ulterior,GA,ʌltɪɚiɚ,RP,ʌltɪəɹɪə
train_016392,auditorium,RP,ɔdɪtɔɹiəm,GA,ɔdɪtoɹiəm
train_016393,goal,RP,ɡəʊl,NZ,ɡɐʉl
train_016394,cooler,GA,kulɚ,AU,kʉləɹ
train_016395,lesser,GA,lɛsɚ,RP,lɛsə
train_016396,kindergartner,GA,kɪndɚɡɑrtnɚ,RP,kɪndəɡɑtnə
train_016397,placate,RP,pləkeɪt,AU,pləkeɪt
train_016398,nonstop,NZ,nɒnstɒp,AU,nɔnstɔp
train_016399,forceps,GA,foɹsɛps,RP,fɔsɛps
train_016400,annals,NZ,ɛnəlz,GA,ænəlz
train_016401,fearless,GA,fɪɹləs,RP,fɪələs
train_016402,grateful,RP,ɡɹeɪtfʊl,GA,ɡɹeɪtfəl
train_016403,gracilis,RP,ɡrasɪlɪs,GA,ɡræsəlɪs
train_016404,stow,RP,stəʊ,GA,stoʊ
train_016405,numerical,AU,njʉmeɹɪkəl,GA,njumɛɹɪkəl
train_016406,squirm,GA,skwɝm,RP,skwɜm
train_016407,cubicle,AU,kjʉbɪkəl,RP,kjubɪkəl
train_016408,goggle,RP,ɡɒɡəl,GA,ɡɑɡəl
train_016409,impute,NZ,əmpjʉt,GA,ɪmpjut
train_016410,sear,AU,sɪə̯ɹ,GA,sɪɹ
train_016411,misprision,RP,mɪspɹɪʒn̩,GA,mɪspɹɪʒən
train_016412,aired,GA,ɛɹd,RP,ɛəd
train_016413,planer,GA,pɫeɪ̯nɚ,RP,pleɪ̯nə
train_016414,voluntary,GA,vɑləntɛɹi,NZ,vɒləntɹi
train_016415,vase,GA,veɪ̯s,RP,vɑz
train_016416,refer,RP,ɹɪfɜ,NZ,ɹəfø
train_016417,depend,NZ,dəpend,AU,dɪpend
train_016418,theological,RP,θɪəlɒd͡ʒɪkl,GA,θiəlɑd͡ʒɪkl
train_016419,issued,RP,ɪsjud,GA,ɪʃud
train_016420,comfortability,RP,kʌmfətəbɪlɪti,GA,kʌmfɚtəbɪlɪti
train_016421,evict,RP,ɨvɪkt,GA,ivɪkt
train_016422,whale,AU,wæɪl,RP,weɪl
train_016423,systematically,RP,sɪstəmætɪkli,GA,sɪstəmætɪkli
train_016424,endeavour,RP,ɪndɛvə,AU,ɪndevə
train_016425,squarely,RP,skwɛəɹli,GA,skwɛɹli
train_016426,mores,RP,mɔɹeɪz,AU,moɹæɪz
train_016427,symbiont,GA,sɪmbaɪɑnt,RP,sɪmbaɪɒnt
train_016428,undermine,GA,ʌndɚmaɪn,RP,ʌndəmaɪn
train_016429,opinionated,GA,əpɪnjəneɪtɪd,NZ,əpənjənæɪtəd
train_016430,vol,GA,vɑl,RP,vɒl
train_016431,singsong,RP,sɪŋsɒŋ,GA,sɪŋsɔŋ
train_016432,petard,GA,pɪtɑɹd,RP,pɪtɑd
train_016433,hereditary,RP,həɹɛdɪtəɹi,GA,həɹɛdɪtɛɹi
train_016434,vocation,GA,voʊkeɪʃən,RP,vəʊkeɪʃən
train_016435,maritime,GA,mɛɹɪtaɪm,RP,mæɹɪtaɪm
train_016436,bonus,RP,bəʊnəs,AU,bəʉnəs
train_016437,troop,RP,tɹup,AU,tɹʉp
train_016438,dross,AU,dɹɔs,RP,dɹɒs
train_016439,pedagogical,RP,pɛdəɡɒd͡ʒɪkəl,GA,pɛdəɡɑd͡ʒɪkəl
train_016440,monstrous,AU,mɔnstɹəs,RP,mɒnstɹəs
train_016441,popcorn,RP,pɒpkɔn,GA,pɑpkɔɹn
train_016442,stoic,RP,stəʊɪk,GA,stoʊɪk
train_016443,byre,RP,baɪə,GA,baɪɚ
train_016444,epicurean,GA,ɛpɪkjʊɹin̩,RP,ɛpɪkjʊəɹin̩
train_016445,response,RP,ɹɪspɒns,GA,ɹɪspɑns
train_016446,dehydrate,AU,dihɑɪdɹæɪt,RP,dihaɪdɹeɪt
train_016447,chambers,GA,t͡ʃeɪmbɚz,RP,t͡ʃeɪmbəz
train_016448,tablespoon,GA,teɪbəlspun,RP,teɪbəlspun
train_016449,despair,GA,dɪspɛɚ,RP,dɪspɛəɹ
train_016450,stair,AU,ste,NZ,stiə
train_016451,obligation,NZ,ɒbləɡæɪʃən,AU,ɔblɪɡæɪʃən
train_016452,bottle,NZ,bɒtəl,AU,bɔtəl
train_016453,stasis,RP,steɪsɪs,GA,steɪsɪs
train_016454,refuse,RP,ɹɪfjuz,NZ,ɹəfjʉz
train_016455,sanitarian,GA,sænɪtɛɹiən,RP,sænɪtɛəɹiən
train_016456,booty,GA,buti,AU,bʉti
train_016457,trough,AU,tɹɔf,NZ,tɹɒf
train_016458,catalyst,GA,kætəlɪst,RP,kætɪlɪst
train_016459,stones,RP,stəʊnz,GA,stoʊnz
train_016460,eligible,AU,eləd͡ʒəbəl,GA,ɛləd͡ʒəbəl
train_016461,warren,GA,wɔɹən,RP,wɒɹən
train_016462,recognisable,GA,ɹɛkəɡnaɪzəbl̩,NZ,ɹekəɡnɑezəbəl
train_016463,forever,RP,fəɹɛvəɹ,GA,fəɹɛvɚ
train_016464,simmer,AU,sɪmə,RP,sɪmə
train_016465,cochlear,GA,koʊkliɚ,RP,kɒkliə
train_016466,perturb,GA,pəɹtɜɹb,RP,pətɜb
train_016467,discourage,GA,dɪskɝɪd͡ʒ,RP,dɪskʌɹɪd͡ʒ
train_016468,plug,AU,plɐɡ,RP,plʌɡ
train_016469,eager,RP,iɡə,GA,iɡɚ
train_016470,metro,RP,mɛtɹəʊ,GA,mɛtɹoʊ
train_016471,gelid,RP,d͡ʒɛlɪd,GA,d͡ʒɛləd
train_016472,perish,NZ,peɹəʃ,AU,peɹɪʃ
train_016473,enjoys,RP,ɛnd͡ʒɔɪz,NZ,end͡ʒoɪz
train_016474,overdo,GA,oʊvɚdu,RP,əʊvədu
train_016475,chair,GA,t͡ʃɛɚ,NZ,t͡ʃeə
train_016476,poppycock,RP,pɒpikɒk,GA,pɑpikɑk
train_016477,accreditation,GA,əkɹɛdɪteɪʃən,RP,əkɹɛdɪteɪʃən
train_016478,aeronautics,RP,ɛəɹəʊnɔtɪks,GA,ɛɚoʊnɔtɪks
train_016479,boffin,GA,bɑfɪn,RP,bɒfɪn
train_016480,hessian,RP,hɛsiən,GA,hɛʃən
train_016481,message,RP,mɛsɪdʒ,AU,mesədʒ
train_016482,esurient,GA,ɪsʊɹiənt,RP,ɪsjʊəɹɪənt
train_016483,idiosyncratic,GA,ɪdioʊsɪŋkɹætɪk,RP,ɪdiəʊsɪŋkɹætɪk
train_016484,promise,RP,pɹɒmɪs,GA,pɹɑmɪs
train_016485,realize,GA,ɹiəlaɪz,RP,ɹɪəlaɪz
train_016486,sketch,RP,skɛt͡ʃ,AU,sket͡ʃ
train_016487,murmur,GA,mɝmɚ,NZ,mømə
train_016488,hero,GA,hɪɹoʊ,RP,hɪəɹəʊ
train_016489,organically,GA,oɹɡænɪkli,RP,ɔɡænɪkli
train_016490,outrageous,NZ,æʊtɹæɪd͡ʒəs,RP,aʊtɹeɪd͡ʒəs
train_016491,condo,GA,kɑndoʊ,RP,kɒndəʊ
train_016492,ironical,RP,aɪɹɒnɪkəl,GA,aɪɹɑnɪkəl
train_016493,aweless,RP,ɔlɪs,GA,ɔlɪs
train_016494,thirst,NZ,θøst,RP,θɜst
train_016495,dispersed,NZ,dəspøst,RP,dɪspɜst
train_016496,savior,RP,seɪvjə,GA,seɪvjɚ
train_016497,lasagna,RP,ləzɑnjə,NZ,lɘsɐnjɘ
train_016498,foramina,GA,fəɹæmənə,RP,fəɹamɪnə
train_016499,urophilia,GA,jʊɹɑfɪliə,RP,jʊəɹɒfɪliə
train_016500,confidently,GA,kɑnfɪdəntli,RP,kɒnfɪdəntli
train_016501,democratic,AU,deməkɹætɪk,GA,dɛməkɹætɪk
train_016502,stretcher,RP,stɹɛt͡ʃə,AU,stɹet͡ʃə
train_016503,shunt,RP,ʃʌnt,AU,ʃant
train_016504,continental,GA,kɑntɪnɛntl̩,RP,kɒntɪnɛntl̩
train_016505,adulterate,RP,ədʌltəɹət,GA,ədʌltəɹət
train_016506,ubiquity,GA,jubɪkwɪti,NZ,jʉbəkwəti
train_016507,eternity,RP,ɪtɜnɪti,GA,ətɜɹnəti
train_016508,eligibility,RP,ɛlɪd͡ʒəbɪlɪti,GA,ɛləd͡ʒəbɪləti
train_016509,delicate,RP,dɛlɪkət,GA,dɛlɪkɪt
train_016510,transformer,GA,tɹænsfoɹməɹ,RP,tɹænsfɔmə
train_016511,contributing,GA,kəntɹɪbjutɪŋ,RP,kəntɹɪbjutɪŋ
train_016512,humidity,AU,hjʉmɪdəti,GA,hjumɪdəti
train_016513,allocate,GA,æləkeɪt,AU,æləkæɪt
train_016514,trite,GA,tɹaɪt,RP,tɹaɪt
train_016515,importunate,GA,ɪmpɔɹt͡ʃənət,RP,ɪmpɔtjʊnət
train_016516,certified,RP,sɜtɪfaɪd,GA,sɝtɪfaɪd
train_016517,reveal,AU,ɹɪvil,GA,ɹɪvil
train_016518,manipulate,GA,mənɪpjəleɪt,RP,mənɪpjʊleɪt
train_016519,prioritize,GA,pɹaɪoɹətaɪz,RP,pɹaɪɒɹətaɪz
train_016520,spam,AU,spæm,GA,spæm
train_016521,popper,AU,pɔpə,GA,pɑpɚ
train_016522,interpretation,AU,ɪntɜpɹətæɪʃən,GA,ɪntɝpɹəteɪʃən
train_016523,decade,AU,dekæɪd,RP,dɛkeɪd
train_016524,volumes,GA,vɑljumz,RP,vɒljumz
train_016525,hypotheses,RP,haɪpɒθəsiz,GA,haɪpɑθəsiz
train_016526,paused,RP,pɔzd,GA,pɔzd
train_016527,relaxation,AU,ɹilæksæɪʃən,GA,ɹilækseɪʃən
train_016528,obscene,AU,əbsin,RP,əbsin
train_016529,serious,NZ,siəɹiəs,RP,sɪə̯ɹiəs
